"date","startet","visitorneutral","vispts","homeneutral","homepts","finish","note","v_win","v_lose","h_win","h_lose","v_btb","h_btb","weekend","v_fg","v_3p","v_ft","v_foul","v_tov","h_fg","h_3p","h_ft","h_foul","h_tov","attend","count","capacity","odds","v_fta","h_fta","_merge","eventdate","gamedate","month","occ","homemargin","att1000","homewin","logatt","fandum","pf","_est_est1","_est_est2","_est_est3","_est_est4","_est_est5","_est_est6"
"Mon, Mar 22, 2021","10:00p","Atlanta Hawks",110,"Los Angeles Clippers",119,"reg","regsea",21,21,28,15,0,0,0,0.453000009059906,0.352999985218048,0.75,18,7,0.493999987840652,0.446999996900558,0.899999976158142,16,8,0,1,19068,-6.5,16,20,3,"Mar 22, 2021",2021-03-22,3,0,9,0,1,0,0,0,1,1,1,1,1,1
"Mon, Mar 22, 2021","9:00p","Boston Celtics",126,"Memphis Grizzlies",132,"OT","regsea",21,21,19,20,1,0,0,0.522000014781952,0.486000001430511,0.625,18,12,0.5,0.342999994754791,0.666999995708466,20,10,2319,1,17794,-4.5,24,15,3,"Mar 22, 2021",2021-03-22,3,0.130324825644493,6,2.31900000572205,1,7.74932241439819,1,0,1,1,1,1,1,1
"Mon, Mar 22, 2021","9:00p","Indiana Pacers",113,"Milwaukee Bucks",140,"reg","regsea",19,22,27,14,1,0,0,0.405000001192093,0.239999994635582,0.916999995708466,16,6,0.564000010490417,0.615000009536743,0.666999995708466,16,15,3280,1,17341,-6.5,12,15,3,"Mar 22, 2021",2021-03-22,3,0.189147114753723,27,3.27999997138977,1,8.09590339660645,1,0,1,1,1,1,1,1
"Mon, Mar 22, 2021","8:00p","Oklahoma City Thunder",112,"Minnesota Timberwolves",103,"reg","regsea",18,24,10,32,1,0,0,0.470999985933304,0.568000018596649,0.899999976158142,14,14,0.412999987602234,0.358999997377396,0.722000002861023,17,12,0,1,18978,-5,10,18,3,"Mar 22, 2021",2021-03-22,3,0,-9,0,0,0,0,0,1,1,1,1,1,1
"Mon, Mar 22, 2021","8:30p","Charlotte Hornets",100,"San Antonio Spurs",97,"reg","regsea",21,20,22,17,0,0,0,0.419999986886978,0.375,0.870000004768372,14,11,0.462000012397766,0.34400001168251,0.824000000953674,22,14,3222,1,18418,-5,23,17,3,"Mar 22, 2021",2021-03-22,3,0.174937561154366,-3,3.22199988365173,0,8.07806777954102,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","7:30p","New Orleans Pelicans",115,"Boston Celtics",109,"reg","regsea",20,25,23,23,0,0,0,0.5,0.515999972820282,0.566999971866608,21,14,0.430000007152557,0.32600000500679,0.788999974727631,25,14,2298,1,18624,-3,30,19,3,"Mar 29, 2021",2021-03-29,3,0.123389177024364,-6,2.29800009727478,0,7.74022960662842,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","7:30p","Minnesota Timberwolves",107,"Brooklyn Nets",112,"reg","regsea",11,35,31,15,0,0,0,0.388000011444092,0.317999988794327,0.764999985694885,25,15,0.470999985933304,0.333000004291534,0.879999995231628,18,14,1732,1,17732,-10.5,17,25,3,"Mar 29, 2021",2021-03-29,3,0.0976765155792236,5,1.73199999332428,1,7.45760917663574,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","8:00p","Toronto Raptors",104,"Detroit Pistons",118,"reg","regsea",18,28,12,33,1,0,0,0.407000005245209,0.305999994277954,0.820999979972839,25,13,0.507000029087067,0.5,0.794000029563904,24,18,750,1,20332,5.5,28,34,3,"Mar 29, 2021",2021-03-29,3,0.036887664347887,14,0.75,1,6.62140560150146,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","10:00p","Chicago Bulls",102,"Golden State Warriors",116,"reg","regsea",19,25,22,24,0,0,0,0.523999989032745,0.25,0.726999998092651,18,19,0.5,0.421000003814697,0.888999998569489,14,14,0,1,18064,-1.5,11,9,3,"Mar 29, 2021",2021-03-29,3,0,14,0,1,0,0,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","8:00p","Memphis Grizzlies",120,"Houston Rockets",110,"reg","regsea",21,22,12,33,0,0,0,0.541000008583069,0.354999989271164,0.708000004291534,18,16,0.425999999046326,0.261999994516373,0.864000022411346,18,12,3319,1,18055,8,24,22,3,"Mar 29, 2021",2021-03-29,3,0.183827191591263,-10,3.31900000572205,0,8.10772037506104,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","10:00p","Milwaukee Bucks",105,"Los Angeles Clippers",129,"reg","regsea",29,16,31,16,0,0,0,0.46900001168251,0.367000013589859,0.85699999332428,14,12,0.537000000476837,0.559000015258789,0.800000011920929,15,12,0,1,19068,1,21,10,3,"Mar 29, 2021",2021-03-29,3,0,24,0,1,0,0,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","7:30p","Miami Heat",98,"New York Knicks",88,"reg","regsea",22,24,24,22,0,0,0,0.430000007152557,0.293999999761581,0.824000000953674,18,12,0.412999987602234,0.277999997138977,0.600000023841858,19,13,1981,1,19812,3.5,17,20,3,"Mar 29, 2021",2021-03-29,3,0.0999899059534073,-10,1.98099994659424,0,7.59186172485352,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","8:00p","Dallas Mavericks",127,"Oklahoma City Thunder",106,"reg","regsea",23,21,19,26,0,0,0,0.531000018119812,0.363999992609024,0.691999971866608,21,8,0.46900001168251,0.345999985933304,0.635999977588654,14,16,0,1,18203,11.5,13,33,3,"Mar 29, 2021",2021-03-29,3,0,-21,0,0,0,0,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","8:30p","Sacramento Kings",132,"San Antonio Spurs",115,"reg","regsea",21,25,23,20,0,0,0,0.560000002384186,0.5,0.800000011920929,15,6,0.504999995231628,0.370000004768372,0.78600001335144,18,11,2876,1,18418,-2.5,25,14,3,"Mar 29, 2021",2021-03-29,3,0.156151592731476,-17,2.87599992752075,0,7.96450328826904,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","9:00p","Cleveland Cavaliers",75,"Utah Jazz",114,"reg","regsea",16,29,34,11,0,0,0,0.349000006914139,0.206000000238419,0.625,18,10,0.462999999523163,0.462999999523163,0.825999975204468,14,12,5546,1,18306,-16.5,16,23,3,"Mar 29, 2021",2021-03-29,3,0.302960783243179,39,5.5460000038147,1,8.62101268768311,1,0,1,1,1,1,1,1
"Mon, Mar 29, 2021","7:00p","Indiana Pacers",124,"Washington Wizards",132,"reg","regsea",21,23,16,28,0,0,0,0.47299998998642,0.400000005960464,0.726999998092651,18,14,0.555999994277954,0.526000022888184,0.666999995708466,24,18,0,1,20362,7,33,18,3,"Mar 29, 2021",2021-03-29,3,0,8,0,1,0,0,0,1,1,1,1,1,1
"Mon, May 10, 2021","7:30p","Washington Wizards",124,"Atlanta Hawks",125,"reg","regsea",32,36,37,31,0,0,0,0.509999990463257,0.5,0.818000018596649,21,8,0.479000002145767,0.333000004291534,0.884999990463257,17,12,3054,1,16888,-8,11,26,3,"May 10, 2021",2021-05-10,5,0.180838465690613,1,3.05399990081787,1,8.02453517913818,1,0,1,1,1,1,1,1
"Mon, May 10, 2021","7:30p","Indiana Pacers",111,"Cleveland Cavaliers",102,"reg","regsea",31,36,21,47,0,1,0,0.5,0.407000005245209,0.75,21,11,0.354999989271164,0.333000004291534,0.767000019550323,13,10,4148,1,19432,9.5,16,30,3,"May 10, 2021",2021-05-10,5,0.213462322950363,-9,4.14799976348877,0,8.33062267303467,1,0,1,1,1,1,1,1
"Mon, May 10, 2021","10:00p","Utah Jazz",116,"Golden State Warriors",119,"reg","regsea",50,18,35,33,0,0,0,0.45100000500679,0.294999986886978,0.875,20,14,0.465999990701675,0.333000004291534,0.920000016689301,20,10,4155,1,18064,2,24,25,3,"May 10, 2021",2021-05-10,5,0.230015501379967,3,4.15500020980835,1,8.33230876922607,1,0,1,1,1,1,1,1
"Mon, May 10, 2021","8:00p","New Orleans Pelicans",110,"Memphis Grizzlies",115,"reg","regsea",31,37,34,33,1,0,0,0.442999988794327,0.435000002384186,0.666999995708466,18,12,0.495000004768372,0.300000011920929,0.592999994754791,17,10,2507,1,17794,-9.5,21,27,3,"May 10, 2021",2021-05-10,5,0.140890181064606,5,2.50699996948242,1,7.82724094390869,1,0,1,1,1,1,1,1
"Mon, May 10, 2021","10:00p","Houston Rockets",129,"Portland Trail Blazers",140,"reg","regsea",16,52,39,29,0,0,0,0.493999987840652,0.474000006914139,0.96399998664856,26,13,0.510999977588654,0.449999988079071,0.800000011920929,18,9,1939,1,19441,-15,28,35,3,"May 10, 2021",2021-05-10,5,0.0997376665472984,11,1.93900001049042,1,7.57044315338135,1,0,1,1,1,1,1,1
"Mon, May 10, 2021","8:30p","Milwaukee Bucks",125,"San Antonio Spurs",146,"reg","regsea",43,24,32,35,0,0,0,0.5,0.31700000166893,0.782999992370605,13,7,0.596000015735626,0.586000025272369,0.810000002384186,16,12,3992,1,18418,7,23,21,3,"May 10, 2021",2021-05-10,5,0.216744482517242,21,3.99200010299683,1,8.29229831695557,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","8:00p","Portland Trail Blazers",114,"Atlanta Hawks",123,"reg","regsea",36,28,35,30,1,0,0,0.453000009059906,0.41499999165535,0.78600001335144,15,8,0.523999989032745,0.488000005483627,0.833000004291534,18,11,3091,1,16888,-2,14,18,3,"May 3, 2021",2021-05-03,5,0.183029368519783,9,3.09100008010864,1,8.03657341003418,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","9:00p","Philadelphia 76ers",106,"Chicago Bulls",94,"reg","regsea",43,21,26,38,1,0,0,0.532999992370605,0.39300000667572,0.71399998664856,13,16,0.414000004529953,0.324000000953674,0.78600001335144,15,15,0,1,20917,7.5,21,14,3,"May 3, 2021",2021-05-03,5,0,-12,0,0,0,0,0,1,1,1,1,1,1
"Mon, May 3, 2021","7:00p","Orlando Magic",119,"Detroit Pistons",112,"reg","regsea",20,44,19,45,0,0,0,0.510999977588654,0.435000002384186,0.759999990463257,18,10,0.47299998998642,0.314000010490417,0.722000002861023,19,11,750,1,20332,-2,25,18,3,"May 3, 2021",2021-05-03,5,0.036887664347887,-7,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","10:00p","Denver Nuggets",89,"Los Angeles Lakers",93,"reg","regsea",43,21,36,28,0,1,0,0.439000010490417,0.25,0.688000023365021,24,12,0.437999993562698,0.43299999833107,0.695999979972839,20,20,2454,1,19068,4,16,23,3,"May 3, 2021",2021-05-03,5,0.128697291016579,4,2.4539999961853,1,7.8058819770813,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","9:00p","New York Knicks",118,"Memphis Grizzlies",104,"reg","regsea",36,28,32,30,1,0,0,0.505999982357025,0.518999993801117,0.777999997138977,21,8,0.395000010728836,0.389999985694885,0.833000004291534,14,12,2789,1,17794,-4,18,24,3,"May 3, 2021",2021-05-03,5,0.156738221645355,-14,2.78900003433228,0,7.93379688262939,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","7:30p","Golden State Warriors",123,"New Orleans Pelicans",108,"reg","regsea",32,32,29,35,0,0,0,0.533999979496002,0.386000007390976,0.85699999332428,28,14,0.43299999833107,0.200000002980232,0.781000018119812,8,16,3700,1,16867,-2,14,32,3,"May 3, 2021",2021-05-03,5,0.219363257288933,-15,3.70000004768372,0,8.21635818481445,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","10:00p","San Antonio Spurs",99,"Utah Jazz",110,"reg","regsea",31,32,46,18,1,0,0,0.467000007629395,0.277999997138977,1,13,13,0.5,0.305999994277954,0.688000023365021,11,15,6506,1,18306,-7.5,10,16,3,"May 3, 2021",2021-05-03,5,0.355402588844299,11,6.50600004196167,1,8.7806339263916,1,0,1,1,1,1,1,1
"Mon, May 3, 2021","7:00p","Indiana Pacers",141,"Washington Wizards",154,"reg","regsea",30,33,29,35,0,0,0,0.495000004768372,0.518999993801117,0.839999973773956,17,17,0.611999988555908,0.409000009298325,0.791999995708466,19,16,0,1,20362,-4.5,25,24,3,"May 3, 2021",2021-05-03,5,0,13,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","8:30p","Los Angeles Lakers",126,"Brooklyn Nets",101,"reg","regsea",32,20,36,16,0,0,1,0.504999995231628,0.559000015258789,0.649999976158142,24,14,0.437999993562698,0.185000002384186,0.866999983787537,20,19,1773,1,17732,-11.5,20,30,3,"Apr 10, 2021",2021-04-10,4,0.0999887213110924,-25,1.77300000190735,0,7.48099231719971,1,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","7:30p","Toronto Raptors",135,"Cleveland Cavaliers",115,"reg","regsea",20,32,19,32,0,0,1,0.61599999666214,0.531000018119812,0.85699999332428,18,17,0.453000009059906,0.428999990224838,0.846000015735626,13,17,4148,1,19432,-3,14,26,3,"Apr 10, 2021",2021-04-10,4,0.213462322950363,-20,4.14799976348877,0,8.33062267303467,1,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","10:00p","Houston Rockets",109,"Golden State Warriors",125,"reg","regsea",14,38,24,28,1,1,1,0.465999990701675,0.351000010967255,0.699999988079071,17,18,0.537999987602234,0.400000005960464,0.813000023365021,19,16,0,1,18064,-7,20,16,3,"Apr 10, 2021",2021-04-10,4,0,16,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","9:00p","Philadelphia 76ers",117,"Oklahoma City Thunder",93,"reg","regsea",35,17,20,32,1,0,1,0.467999994754791,0.316000014543533,0.680000007152557,17,9,0.5,0.400000005960464,0.474000006914139,21,22,0,1,18203,10,25,19,3,"Apr 10, 2021",2021-04-10,4,0,-24,0,0,0,0,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","10:00p","Washington Wizards",106,"Phoenix Suns",134,"reg","regsea",19,32,36,15,1,0,1,0.46399998664856,0.360000014305115,0.679000020027161,12,16,0.513999998569489,0.395000010728836,1,18,3,5028,1,18055,-13.5,28,7,3,"Apr 10, 2021",2021-04-10,4,0.278482407331467,28,5.02799987792969,1,8.52297687530518,1,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","10:00p","Detroit Pistons",103,"Portland Trail Blazers",118,"reg","regsea",16,36,30,21,0,0,1,0.446000009775162,0.345999985933304,0.71399998664856,23,11,0.477999985218048,0.448000013828278,0.791999995708466,20,15,0,1,19441,-11.5,28,29,3,"Apr 10, 2021",2021-04-10,4,0,15,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 10, 2021","9:00p","Sacramento Kings",112,"Utah Jazz",128,"reg","regsea",22,30,39,13,0,0,1,0.476999998092651,0.333000004291534,0.635999977588654,23,10,0.455000013113022,0.360000014305115,0.85699999332428,17,10,5546,1,18306,-11.5,22,35,3,"Apr 10, 2021",2021-04-10,4,0.302960783243179,16,5.5460000038147,1,8.62101268768311,1,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","8:30p","Golden State Warriors",114,"Boston Celtics",119,"reg","regsea",28,28,30,26,0,0,1,0.513000011444092,0.425000011920929,0.75,23,17,0.467999994754791,0.32600000500679,0.800000011920929,18,9,2298,1,18624,-3,20,20,3,"Apr 17, 2021",2021-04-17,4,0.123389177024364,5,2.29800009727478,1,7.74022960662842,1,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","8:00p","Cleveland Cavaliers",96,"Chicago Bulls",106,"reg","regsea",17,39,22,33,1,1,1,0.442999988794327,0.400000005960464,0.85699999332428,10,10,0.5,0.400000005960464,0.888999998569489,15,10,0,1,20917,-3,7,9,3,"Apr 17, 2021",2021-04-17,4,0,10,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","4:30p","Utah Jazz",115,"Los Angeles Lakers",127,"OT","regsea",42,14,34,22,1,0,1,0.416000008583069,0.389999985694885,1,21,15,0.515999972820282,0.333000004291534,0.870000004768372,14,14,1710,1,19068,-1.5,8,23,3,"Apr 17, 2021",2021-04-17,4,0.0896790400147438,12,1.71000003814697,1,7.44483327865601,1,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","9:00p","Memphis Grizzlies",128,"Milwaukee Bucks",115,"reg","regsea",28,26,35,20,1,0,1,0.547999978065491,0.375,0.916999995708466,18,10,0.428999990224838,0.340000003576279,0.777999997138977,8,16,3280,1,17341,-8.5,12,27,3,"Apr 17, 2021",2021-04-17,4,0.189147114753723,-13,3.27999997138977,0,8.09590339660645,1,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","10:00p","San Antonio Spurs",111,"Phoenix Suns",85,"reg","regsea",26,28,40,15,1,0,1,0.505999982357025,0.414000004529953,0.75,17,12,0.400000005960464,0.222000002861023,0.437999993562698,14,14,5078,1,18055,-12,12,16,3,"Apr 17, 2021",2021-04-17,4,0.281251728534698,-26,5.07800006866455,0,8.53286933898926,1,0,1,1,1,1,1,1
"Sat, Apr 17, 2021","8:00p","Detroit Pistons",100,"Washington Wizards",121,"reg","regsea",20,35,22,33,0,1,1,0.439999997615814,0.333000004291534,0.739000022411346,20,18,0.532000005245209,0.563000023365021,0.632000029087067,24,12,0,1,20362,-4.5,23,19,3,"Apr 17, 2021",2021-04-17,4,0,21,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","8:30p","Los Angeles Lakers",93,"Dallas Mavericks",108,"reg","regsea",35,24,32,26,0,0,1,0.38400000333786,0.266999989748001,0.788999974727631,22,9,0.486999988555908,0.43299999833107,0.759999990463257,17,16,4561,1,19200,-2,19,25,3,"Apr 24, 2021",2021-04-24,4,0.23755207657814,15,4.56099987030029,1,8.42551612854004,1,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","10:00p","Houston Rockets",116,"Denver Nuggets",129,"reg","regsea",15,45,38,21,1,1,1,0.5,0.375,0.679000020027161,16,15,0.595000028610229,0.432000011205673,0.813000023365021,22,14,4035,1,19520,-14,28,16,3,"Apr 24, 2021",2021-04-24,4,0.206711068749428,13,4.03499984741211,1,8.30300903320312,1,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","7:00p","Detroit Pistons",109,"Indiana Pacers",115,"reg","regsea",18,42,27,31,0,0,1,0.40599998831749,0.293999999761581,0.808000028133392,25,18,0.416999995708466,0.312999993562698,0.71399998664856,21,4,0,1,17923,-4.5,26,35,3,"Apr 24, 2021",2021-04-24,4,0,6,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","8:00p","Chicago Bulls",101,"Miami Heat",106,"reg","regsea",25,34,31,29,0,1,1,0.481000006198883,0.342000007629395,0.922999978065491,20,17,0.449999988079071,0.377999991178513,0.833000004291534,12,10,0,1,19600,-4.5,13,24,3,"Apr 24, 2021",2021-04-24,4,0,5,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","3:30p","Philadelphia 76ers",94,"Milwaukee Bucks",132,"reg","regsea",39,20,36,22,0,0,1,0.377999991178513,0.225999996066093,0.735000014305115,20,17,0.515999972820282,0.449999988079071,0.666999995708466,28,15,3280,1,17341,-9,34,24,3,"Apr 24, 2021",2021-04-24,4,0.189147114753723,38,3.27999997138977,1,8.09590339660645,1,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","8:00p","San Antonio Spurs",110,"New Orleans Pelicans",108,"reg","regsea",29,29,26,33,0,0,1,0.435000002384186,0.28999999165535,0.843999981880188,23,17,0.470999985933304,0.409000009298325,0.531000018119812,24,19,3700,1,16867,-3,32,32,3,"Apr 24, 2021",2021-04-24,4,0.219363257288933,-2,3.70000004768372,0,8.21635818481445,1,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","1:00p","Toronto Raptors",103,"New York Knicks",120,"reg","regsea",25,34,33,27,0,0,1,0.433999985456467,0.386000007390976,0.736999988555908,19,7,0.560000002384186,0.515999972820282,0.833000004291534,17,13,1981,1,19812,1,19,24,3,"Apr 24, 2021",2021-04-24,4,0.0999899059534073,17,1.98099994659424,1,7.59186172485352,1,0,1,1,1,1,1,1
"Sat, Apr 24, 2021","9:00p","Minnesota Timberwolves",101,"Utah Jazz",96,"reg","regsea",16,44,44,15,0,0,1,0.435000002384186,0.237000003457069,0.600000023841858,19,13,0.40200001001358,0.404000014066696,0.732999980449677,21,20,0,1,18306,-12.5,20,15,3,"Apr 24, 2021",2021-04-24,4,0,-5,0,0,0,0,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","8:00p","New York Knicks",125,"Detroit Pistons",81,"reg","regsea",24,25,14,34,1,0,1,0.544000029563904,0.486999988555908,0.74099999666214,18,7,0.354000002145767,0.321000009775162,0.699999988079071,20,14,750,1,20332,2.5,27,20,3,"Apr 3, 2021",2021-04-03,4,0.036887664347887,-44,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","8:00p","Cleveland Cavaliers",101,"Miami Heat",115,"reg","regsea",17,31,25,24,0,0,1,0.47299998998642,0.323000013828278,0.839999973773956,15,15,0.537000000476837,0.395000010728836,0.75,20,11,0,1,19600,-12,25,16,3,"Apr 3, 2021",2021-04-03,4,0,14,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","8:00p","Minnesota Timberwolves",113,"Philadelphia 76ers",122,"reg","regsea",12,37,33,15,1,0,1,0.449000000953674,0.333000004291534,0.861000001430511,24,9,0.505999982357025,0.428999990224838,0.757000029087067,24,12,3071,1,20155,-13.5,36,37,3,"Apr 3, 2021",2021-04-03,4,0.152369141578674,9,3.07100009918213,1,8.03008365631104,1,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","10:00p","Oklahoma City Thunder",85,"Portland Trail Blazers",133,"reg","regsea",20,28,29,19,1,1,1,0.352999985218048,0.234999999403954,0.708000004291534,21,22,0.490000009536743,0.435000002384186,0.78600001335144,18,9,0,1,19441,-12.5,24,14,3,"Apr 3, 2021",2021-04-03,4,0,48,0,1,0,0,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","10:00p","Milwaukee Bucks",129,"Sacramento Kings",128,"reg","regsea",31,17,22,27,1,1,1,0.537999987602234,0.354999989271164,0.899999976158142,15,13,0.495000004768372,0.435999989509583,1,17,12,0,1,17583,3,20,13,3,"Apr 3, 2021",2021-04-03,4,0,-1,0,0,0,0,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","9:00p","Indiana Pacers",139,"San Antonio Spurs",133,"OT","regsea",21,26,23,23,1,0,1,0.552999973297119,0.414000004529953,0.884999990463257,22,13,0.485000014305115,0.344999998807907,0.843999981880188,21,17,3276,1,18418,-7,26,32,3,"Apr 3, 2021",2021-04-03,4,0.177869468927383,-6,3.27600002288818,0,8.09468364715576,1,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","9:00p","Orlando Magic",91,"Utah Jazz",137,"reg","regsea",17,31,37,11,0,1,1,0.368000000715256,0.0869999974966049,0.805999994277954,14,10,0.554000020027161,0.47299998998642,0.75,25,11,5546,1,18306,-15,31,12,3,"Apr 3, 2021",2021-04-03,4,0.302960783243179,46,5.5460000038147,1,8.62101268768311,1,0,1,1,1,1,1,1
"Sat, Apr 3, 2021","7:00p","Dallas Mavericks",109,"Washington Wizards",87,"reg","regsea",26,21,17,30,1,0,1,0.444000005722046,0.333000004291534,0.791999995708466,22,7,0.407000005245209,0.200000002980232,0.800000011920929,21,14,0,1,20362,6,24,15,3,"Apr 3, 2021",2021-04-03,4,0,-22,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","7:00p","Oklahoma City Thunder",109,"Charlotte Hornets",107,"reg","regsea",0,0,0,1,0,0,1,0.455000013113022,0.277999997138977,0.791999995708466,21,16,0.398000001907349,0.40599998831749,0.625,22,13,0,1,19200,-3,24,32,3,"Dec 26, 2020",2020-12-26,12,0,-2,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","8:00p","Indiana Pacers",125,"Chicago Bulls",106,"reg","regsea",1,0,0,1,0,0,1,0.559000015258789,0.345999985933304,0.632000029087067,26,16,0.374000012874603,0.409999996423721,0.879999995231628,16,20,0,1,20917,6,19,25,3,"Dec 26, 2020",2020-12-26,12,0,-19,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","7:00p","Cleveland Cavaliers",128,"Detroit Pistons",119,"2OT","regsea",1,0,0,1,0,0,1,0.485000014305115,0.43299999833107,0.633000016212463,24,18,0.407999992370605,0.356000006198883,0.718999981880188,20,22,0,1,20332,-1,30,32,3,"Dec 26, 2020",2020-12-26,12,0,-9,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","5:00p","Atlanta Hawks",122,"Memphis Grizzlies",112,"reg","regsea",1,0,0,1,0,0,1,0.426999986171722,0.361000001430511,0.867999970912933,20,15,0.398000001907349,0.301999986171722,0.861999988555908,27,10,0,1,17794,-2.5,38,29,3,"Dec 26, 2020",2020-12-26,12,0,-10,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","7:30p","Philadelphia 76ers",109,"New York Knicks",89,"reg","regsea",1,0,0,1,0,0,1,0.465999990701675,0.354999989271164,0.767000019550323,19,12,0.386000007390976,0.275999993085861,0.739000022411346,23,16,0,1,19812,8,22,23,3,"Dec 26, 2020",2020-12-26,12,0,-20,0,0,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","10:00p","Houston Rockets",126,"Portland Trail Blazers",128,"OT","regsea",0,0,0,1,0,0,1,0.517000019550323,0.314000010490417,0.781000018119812,22,16,0.460999995470047,0.421999990940094,0.65200001001358,20,13,0,1,19441,-7.5,32,23,3,"Dec 26, 2020",2020-12-26,12,0,2,0,1,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","10:00p","Phoenix Suns",103,"Sacramento Kings",106,"reg","regsea",1,0,1,0,0,0,1,0.418000012636185,0.25,0.768999993801117,23,11,0.453000009059906,0.216999992728233,0.697000026702881,18,9,0,1,17583,3.5,13,33,3,"Dec 26, 2020",2020-12-26,12,0,3,0,1,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","8:30p","Toronto Raptors",114,"San Antonio Spurs",119,"reg","regsea",0,1,1,0,0,0,1,0.458000004291534,0.36599999666214,0.732999980449677,23,11,0.469999998807907,0.412000000476837,0.688000023365021,20,16,0,1,18418,7.5,15,16,3,"Dec 26, 2020",2020-12-26,12,0,5,0,1,0,0,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","9:00p","Minnesota Timberwolves",116,"Utah Jazz",111,"reg","regsea",1,0,1,0,0,0,1,0.446000009775162,0.448000013828278,0.722000002861023,28,9,0.382999986410141,0.293999999761581,0.783999979496002,20,18,1932,1,18306,-9.5,18,37,3,"Dec 26, 2020",2020-12-26,12,0.105539165437222,-5,1.932000041008,0,7.56682825088501,1,0,1,1,1,1,1,1
"Sat, Dec 26, 2020","7:00p","Orlando Magic",130,"Washington Wizards",120,"reg","regsea",1,0,0,1,0,0,1,0.504999995231628,0.354999989271164,0.792999982833862,21,13,0.483999997377396,0.351000010967255,0.53600001335144,25,14,0,1,20362,-2,29,28,3,"Dec 26, 2020",2020-12-26,12,0,-10,0,0,0,0,0,1,1,1,1,1,1
"Sat, Feb 13, 2021","7:30p","Indiana Pacers",125,"Atlanta Hawks",113,"reg","regsea",13,13,11,14,0,1,1,0.505999982357025,0.386999994516373,0.851999998092651,21,9,0.477999985218048,0.28999999165535,0.782999992370605,24,11,1393,1,16888,1.5,27,23,3,"Feb 13, 2021",2021-02-13,2,0.0824846029281616,-12,1.39300000667572,0,7.23993253707886,1,0,1,1,1,1,1,1
"Sat, Feb 13, 2021","8:30p","Brooklyn Nets",134,"Golden State Warriors",117,"reg","regsea",15,12,14,12,0,0,1,0.537999987602234,0.409999996423721,0.899999976158142,15,13,0.488999992609024,0.264999985694885,0.800000011920929,15,13,0,1,18064,3.5,20,25,3,"Feb 13, 2021",2021-02-13,2,0,-17,0,0,0,0,0,1,1,1,1,1,1
